,foreigner,national_group,province_resid,age_atmaincrime,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_year,province_execution,maincrime_program2,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,recid15_dummy,savry,female,foreigner_fem,national_group_fem,national_group_foreign,province_resid_fem,province_resid_foreign,age_atmaincrime_fem,age_atmaincrime_foreign,priorcrimes_dummy_fem,priorcrimes_dummy_foreign,priorcrimes_number_group_fem,priorcrimes_number_group_foreign,maincrime_cat_fem,maincrime_cat_foreign,maincrime_violent_fem,maincrime_violent_foreign,totalmaincrimes_number_fem,totalmaincrimes_number_foreign,maincrime_year_fem,maincrime_year_foreign,province_execution_fem,province_execution_foreign,maincrime_program2_fem,maincrime_program2_foreign,maincrime_programduration_group_fem,maincrime_programduration_group_foreign,V28_temps_inici_fem,V28_temps_inici_foreign,V29_durada_programa_fem,V29_durada_programa_foreign,female_foreign
4207,False,Spain,Tarragona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Tarragona,MRM,0.0,97.0,15,0,False,True,False,Spain,Baseline,Tarragona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Tarragona,Baseline,MRM,Baseline,0.0,0.0,97.0,0.0,15,0,False
4208,False,Spain,Lleida,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Lleida,MRM,0.0,62.0,44,0,False,True,False,Spain,Baseline,Lleida,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,62.0,0.0,44,0,False
4209,False,Spain,Lleida,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Lleida,MRM,0.0,68.0,56,0,False,True,False,Spain,Baseline,Lleida,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,68.0,0.0,56,0,False
4210,False,Spain,unknown,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Lleida,MRM,0.0,74.0,24,0,False,True,False,Spain,Baseline,unknown,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,74.0,0.0,24,0,False
4211,False,Spain,unknown,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Lleida,MRM,0.0,74.0,24,0,False,True,False,Spain,Baseline,unknown,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,MRM,Baseline,0.0,0.0,74.0,0.0,24,0,False
4212,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,132.0,55,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,132.0,0.0,55,0,False
4213,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,88.0,99,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,88.0,0.0,99,0,False
4214,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,88.0,99,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,88.0,0.0,99,0,False
4215,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,61.0,41,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,61.0,0.0,41,0,False
4216,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,100.0,119,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,100.0,0.0,119,0,False
4217,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,73.0,172,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,73.0,0.0,172,0,False
4218,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,73.0,172,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,73.0,0.0,172,0,False
4219,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,96.0,78,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,96.0,0.0,78,0,False
4220,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,100.0,66,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,100.0,0.0,66,0,False
4221,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,68.0,43,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,68.0,0.0,43,0,False
4222,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,45.0,27,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,45.0,0.0,27,0,False
4223,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,110.0,35,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Barcelona,Baseline,MRM,Baseline,0.0,0.0,110.0,0.0,35,0,False
4224,False,Spain,Lleida,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.5,88.0,239,0,False,True,False,Spain,Baseline,Lleida,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2009,0,Lleida,Baseline,MRM,Baseline,0.5,0.0,88.0,0.0,239,0,False
4225,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,63.0,6,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,63.0,0.0,6,0,False
4226,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,66.0,26,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,66.0,0.0,26,0,False
4227,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,161.0,38,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,161.0,0.0,38,0,False
4228,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,192.0,1,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,192.0,0.0,1,0,False
4229,False,Spain,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,42.0,29,0,False,True,False,Spain,Baseline,Barcelona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,42.0,0.0,29,0,False
4230,False,Spain,Lleida,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Lleida,ATM,0.0,118.0,1,0,False,True,False,Spain,Baseline,Lleida,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Lleida,Baseline,ATM,Baseline,0.0,0.0,118.0,0.0,1,0,False
4231,False,Spain,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,97.0,1,0,False,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Barcelona,Baseline,ATM,Baseline,0.0,0.0,97.0,0.0,1,0,False
4232,False,Spain,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.0,603.0,114,0,False,True,False,Spain,Baseline,Girona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2008,0,Girona,Baseline,Mesures d'execució,Baseline,0.0,0.0,603.0,0.0,114,0,False
4233,False,Spain,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,ATM,0.0,56.0,55,0,False,True,False,Spain,Baseline,Girona,Baseline,16.0,0.0,0,0,0.0,0.0,Contra la propietat no violent,Baseline,0,0,1,0,2010,0,Girona,Baseline,ATM,Baseline,0.0,0.0,56.0,0.0,55,0,False
4234,True,Europa,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,65.0,69,0,False,False,False,Baseline,Europa,Baseline,Girona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,65.0,0,69,False
4235,True,Europa,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,ATM,0.0,10.0,49,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,ATM,0.0,0.0,0.0,10.0,0,49,False
4236,True,Europa,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,0.0,1217.0,1,0,False,False,False,Baseline,Europa,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,1217.0,0,1,False
4237,True,Europa,Tarragona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Tarragona,ATM,0.0,136.0,8,0,False,True,True,Europa,Europa,Tarragona,Tarragona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Tarragona,Tarragona,ATM,ATM,0.0,0.0,136.0,136.0,8,8,True
4238,True,Magrib,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Girona,MRM,0.0,28.0,31,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,28.0,0,31,False
4239,True,Magrib,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,51.0,36,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,51.0,0,36,False
4240,True,Magrib,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,33.0,24,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,33.0,0,24,False
4241,True,Magrib,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,113.0,27,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,113.0,0,27,False
4242,True,Magrib,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Girona,MRM,0.0,79.0,15,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,79.0,0,15,False
4243,True,Magrib,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,82.0,42,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,82.0,0,42,False
4244,True,Magrib,Lleida,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.0,64.0,84,0,False,False,False,Baseline,Magrib,Baseline,Lleida,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Lleida,Baseline,MRM,0.0,0.0,0.0,64.0,0,84,False
4245,True,Magrib,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,49.0,41,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,49.0,0,41,False
4246,True,Magrib,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,102.0,45,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,102.0,0,45,False
4247,True,Magrib,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,88.0,41,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,88.0,0,41,False
4248,True,Magrib,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,ATM,0.0,28.0,7,0,False,False,False,Baseline,Magrib,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,ATM,0.0,0.0,0.0,28.0,0,7,False
4249,True,Magrib,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,Mesures d'execució,0.0,382.0,70,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,382.0,0,70,False
4250,True,Magrib,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,Mesures d'execució,0.0,381.0,150,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,381.0,0,150,False
4251,True,Magrib,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,139.0,18,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,139.0,0,18,False
4252,True,Magrib,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,53.0,14,0,False,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,53.0,0,14,False
4253,True,Magrib,Lleida,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.0,68.0,161,0,False,True,True,Magrib,Magrib,Lleida,Lleida,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Lleida,Lleida,MRM,MRM,0.0,0.0,68.0,68.0,161,161,True
4254,True,Magrib,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,115.0,28,0,False,True,True,Magrib,Magrib,Barcelona,Barcelona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Barcelona,Barcelona,ATM,ATM,0.0,0.0,115.0,115.0,28,28,True
4255,True,Magrib,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,ATM,0.0,23.0,53,0,False,True,True,Magrib,Magrib,Girona,Girona,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Girona,Girona,ATM,ATM,0.0,0.0,23.0,23.0,53,53,True
4256,True,Centre i Sud Amèrica,Barcelona,16.0,0,0.5,Contra la propietat no violent,0,2,2009,Barcelona,MRM,0.5,119.0,197,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.5,Baseline,Contra la propietat no violent,0,0,0,2,0,2009,Baseline,Barcelona,Baseline,MRM,0.0,0.5,0.0,119.0,0,197,False
4257,True,Centre i Sud Amèrica,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,63.0,25,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,63.0,0,25,False
4258,True,Centre i Sud Amèrica,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,123.0,101,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,17.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,MRM,0.0,0.0,0.0,123.0,0,101,False
4259,True,Centre i Sud Amèrica,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,107.0,58,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Girona,Girona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Girona,Girona,MRM,MRM,0.0,0.0,107.0,107.0,58,58,True
4260,True,Centre i Sud Amèrica,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,65.0,18,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Barcelona,Barcelona,MRM,MRM,0.0,0.0,65.0,65.0,18,18,True
4261,True,Centre i Sud Amèrica,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,45.0,143,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Barcelona,Barcelona,MRM,MRM,0.0,0.0,45.0,45.0,143,143,True
4262,True,Centre i Sud Amèrica,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,89.0,99,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Barcelona,Barcelona,MRM,MRM,0.0,0.0,89.0,89.0,99,99,True
4263,True,Centre i Sud Amèrica,Barcelona,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,322.0,15,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Barcelona,Barcelona,MRM,MRM,0.0,0.0,322.0,322.0,15,15,True
4264,True,Centre i Sud Amèrica,Lleida,16.0,0,0.0,Contra la propietat no violent,0,1,2009,Lleida,MRM,0.5,90.0,238,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Lleida,Lleida,16.0,16.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Lleida,Lleida,MRM,MRM,0.5,0.5,90.0,90.0,238,238,True
4265,True,Centre i Sud Amèrica,Barcelona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Barcelona,MRM,0.0,102.0,22,0,False,True,True,Centre i Sud Amèrica,Centre i Sud Amèrica,Barcelona,Barcelona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Barcelona,Barcelona,MRM,MRM,0.0,0.0,102.0,102.0,22,22,True
4266,True,Altres,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,36.0,44,0,False,False,False,Baseline,Altres,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,MRM,0.0,0.0,0.0,36.0,0,44,False
4267,True,Altres,Girona,16.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,ATM,0.0,92.0,4,0,False,False,False,Baseline,Altres,Baseline,Girona,0.0,16.0,0,0,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Girona,Baseline,ATM,0.0,0.0,0.0,92.0,0,4,False
4268,True,Altres,Girona,17.0,0,0.0,Contra la propietat no violent,0,1,2010,Girona,MRM,0.0,58.0,44,0,False,True,True,Altres,Altres,Girona,Girona,17.0,17.0,0,0,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2010,2010,Girona,Girona,MRM,MRM,0.0,0.0,58.0,58.0,44,44,True
4269,True,Centre i Sud Amèrica,Barcelona,16.0,0,0.5,Contra la propietat no violent,0,2,2008,Barcelona,Mesures d'execució,0.5,326.0,258,0,False,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,0,0.0,0.5,Baseline,Contra la propietat no violent,0,0,0,2,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,326.0,0,258,False
4270,False,Spain,Girona,15.0,0,0.0,Contra la propietat no violent,0,1,2009,Girona,MRM,0.0,66.0,104,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4271,False,Spain,Barcelona,15.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,120.0,105,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4272,False,Spain,Barcelona,14.0,0,0.5,Contra la propietat no violent,0,2,2009,Barcelona,MRM,0.0,322.0,112,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4273,False,Spain,Barcelona,15.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,234.0,109,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4274,False,Spain,Barcelona,15.0,0,0.0,Contra la propietat no violent,0,1,2009,Barcelona,MRM,0.0,105.0,61,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4275,False,Spain,Barcelona,14.0,0,0.5,Contra la propietat no violent,0,2,2009,Barcelona,MRM,0.0,73.0,113,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4276,False,Spain,Girona,15.0,0,0.0,Contra la propietat no violent,0,1,2009,Girona,ATM,0.0,118.0,7,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4277,False,Spain,Girona,14.0,0,0.5,Contra la propietat no violent,0,2,2010,Girona,ATM,0.0,40.0,41,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4278,False,Spain,unknown,15.0,0,0.5,Contra la propietat no violent,0,2,2009,Barcelona,ATM,0.0,285.0,0,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
4279,False,Spain,Girona,15.0,0,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.5,476.0,180,0,False,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
